-1.483682025521776138e-01,-5.516799772018247949e-02,1.931887891933873058e-01,2.909616286989197970e-02,1.380346349459785349e-01,8.656556868858769627e-02,-9.546954695564707771e-02,8.129283306154400091e-02,-4.748931767487241801e-02,-4.835836742384402170e-02,1.457509780056857884e-02,-2.288895609778426876e-01,1.788249156152487696e-01,-1.006634512761164363e-01,1.500404129489190386e-01,2.044816857796762435e-02,2.298049619443194580e-01,-9.899541206877310318e-02,-4.676922847048763099e-02,5.066536898382389964e-02,-3.311206647299706485e-01,1.241882162338105305e-01,2.312445592035926867e-01,1.690210189897542181e-01,1.132154466468376086e-01,-2.189668396728359015e-02,1.922853340589568971e-01,1.611045932957915205e-01,5.889312668659067024e-02,7.671469243474227312e-04,-5.426503082413847850e-02,-1.845348293235667403e-01,1.839343939231725955e-01,-3.258065830027772614e-01,-5.552210187784729911e-02,2.465701045120018836e-02,1.289821776919105045e-01,2.642491854767716197e-01,1.489985663927716475e-01,-4.372821391476580666e-02,1.092191336833714110e-01,-1.892400475379544533e-01,2.144907790033060146e-01,-2.347129872441080026e-02,-1.010638724980586350e-01,-9.585901506483077150e-02,-9.204199143055934867e-03,-5.891773838549148323e-02,3.434864920971867908e-01,-1.077271721820893952e-01,4.891161473545578391e-03,4.207484337845845968e-03,4.240818410960672108e-03,8.301879292906348337e-03,-7.223442872849238083e-02,-8.751112506961783444e-02,-1.293240753106926211e-01,-2.232261919877385481e-01,3.244602496638181177e-02,1.476564526043814274e-01
-7.866932506250874646e-02,-8.099895976718220203e-02,-4.467912830901165505e-02,-6.630266509645020567e-02,-2.126471662643561744e-01,2.075595008949233378e-01,6.864327922300544893e-02,-1.039609579903193748e-01,4.736906032036316411e-02,-6.297529480297434090e-02,-2.895231891681654054e-02,5.738787082625260855e-02,1.457379698855656158e-01,2.307219154755771329e-01,2.583797134317412092e-01,-3.453551002525592772e-02,-7.216899258064096712e-02,1.773292137768815030e-02,2.204477793263238256e-02,-1.073399877773434791e-01,-9.027799714582897261e-02,1.247843541525126831e-01,2.490634481504995501e-01,-3.118183116749036546e-02,-9.440148555991542678e-02,-3.971238490424300327e-02,-1.464764079061211255e-01,-3.813746937901073969e-02,6.615991730954863537e-02,-9.408148149017799694e-03,1.879799356486263617e-01,2.542650092245058585e-02,7.496122518951904568e-02,-1.952033377203845482e-02,2.001431520734387459e-01,-1.805585442416002551e-01,-4.274540495564895654e-02,-1.732600052626432352e-01,1.267343221411386667e-01,1.303416395328391153e-01,-7.457184286260459816e-02,2.515102938349086936e-01,-4.179609325650266577e-02,-2.047132719028704195e-01,-3.938737963604117126e-02,5.679637258054676813e-02,-3.236550614967494827e-02,3.426213860694668489e-01,1.311012937063765205e-01,2.624852118978097670e-01,2.106761125530269008e-01,-2.500744056659280345e-01,-5.387049491038697208e-02,-4.064795569415413645e-01,-9.416621429665844589e-02,1.700589344569425065e-01,-1.236883683015286839e-01,-9.270996960554131472e-02,5.171342121833992500e-02,1.208907712679361673e-01
-4.786041544103718237e-02,-3.278523413725091540e-02,1.269338475541673672e-01,4.369539490839686319e-02,-3.720642348831462026e-02,5.276211601700420140e-02,1.700481840132424954e-02,4.378153070361686522e-02,3.057712694491701577e-01,-4.019459637253720158e-02,-7.537783651319779343e-02,2.176312112952349109e-01,-1.002685044330175329e-01,2.635700135303581382e-01,-2.354307875302277808e-02,1.666251988541126924e-02,1.156308343499016511e-01,1.875530464907360084e-01,1.551363899289550374e-01,-2.495871110959305833e-02,-4.937773314590581525e-02,5.770748908701869156e-02,2.579445301347478917e-02,-9.075437390578387775e-02,6.719580340484651582e-02,1.547045352029921272e-01,3.056259792485078314e-02,2.401865497364170654e-01,6.713191156993339459e-02,-1.778535794216911173e-02,2.061882566848377216e-02,-7.842988789646777870e-02,-1.491081030402780505e-01,7.706586887872257652e-02,-1.224009554553680268e-01,-4.815720367069938057e-02,-7.793415876971384985e-03,6.335221830613214922e-02,7.476089017041041840e-02,1.372012360293528924e-02,-2.841095559284410599e-01,-2.540231257224103562e-02,-1.107443193072954746e-01,-1.111554063113364896e-02,1.542855165793737826e-01,1.263102358699938477e-01,3.863613238707005321e-02,8.145056179066245683e-02,-2.176746379314355717e-01,3.481671203261249570e-02,9.926320902111503142e-02,-1.003325007342469183e-01,6.633473246513842125e-02,-5.153734551758426541e-02,1.556626048822792596e-01,1.718494100880553488e-01,-7.463087186978552279e-02,2.250249805505004363e-01,-2.292545233604890639e-02,3.148782759038410983e-01
-6.535324396146564851e-02,1.794333537423919989e-02,4.035830100575946155e-02,-1.042395189117379661e-01,-2.504270409725031787e-01,-1.115607037387256056e-01,1.703207386840339121e-01,-4.092010286086120857e-02,-4.062610277669520542e-02,2.359001737845386748e-01,8.241055709704601939e-02,1.137261420601638345e-01,1.357971871761796956e-01,-1.277328071068374593e-01,2.708881694672379825e-02,3.091242198662028789e-02,-1.545010369091790077e-02,-1.555748831777799546e-01,7.794685154906724756e-02,-2.403895361980042944e-01,-1.321801265090853938e-01,-1.130208334407174636e-01,-5.343986488583666455e-02,1.345437777089222575e-01,2.568819530313354860e-01,2.667241869526753573e-01,1.293187950381240181e-01,7.433396843070159965e-02,-3.421024417555578179e-01,1.778978351683853099e-01,4.027218732994259365e-01,7.631135316695172865e-02,4.348578548261187310e-02,1.131842622960382849e-01,1.176741760890674671e-01,2.861733849523370038e-02,-4.769249163888528154e-02,6.264376971855278864e-02,-1.973884931636393225e-01,-2.739840932261354833e-01,2.125206843763825515e-01,-6.032931128221347833e-02,1.157732097343002614e-01,2.415689866856013113e-01,1.914219407093274983e-01,-7.462901803051469329e-02,5.709299269474293198e-02,-1.665331584307532531e-01,-7.306076944442482443e-03,1.652824309194059760e-01,1.318382432255624584e-02,-4.193255063908517544e-01,-3.293096227883445248e-01,-1.118579473172859745e-01,2.083661371629895176e-01,3.824267744265945346e-02,2.957085686998907337e-02,-1.890151892673794243e-01,3.034463598839310522e-02,-3.328959584992752796e-01
6.244801185056923082e-02,1.880592401003407244e-01,-1.114649146924092671e-01,1.738325960118612679e-01,-9.681112289815711758e-02,3.327939734545321687e-02,-9.217238630450213729e-03,2.525331258087782499e-02,2.402162446276539243e-01,1.433555795663635779e-01,-9.048503271433344652e-02,-4.035711495958337891e-01,1.453936910170764429e-01,1.257596134732341664e-01,3.599991351472810186e-02,-7.255543098882148711e-02,2.509343602560660247e-01,-2.569085954096497204e-01,-1.064835669373685040e-01,-2.087786086152854659e-01,6.686924835526722455e-02,-5.880819340268757245e-02,3.278517413136767811e-01,1.384414920732052710e-02,-2.464786633133253524e-02,9.707824445412670256e-02,-9.865633728785137835e-02,-1.514132028110778960e-01,9.142408036964635998e-02,-6.217957483388468487e-02,1.575693659961618920e-01,6.139017832867980223e-02,2.863633886055302197e-02,2.144073937899734078e-02,-1.773363125810084595e-03,7.230246273886292707e-02,-4.841071320691016366e-02,-2.824825207009246664e-01,2.284319877717455247e-02,-5.791638528448889156e-02,-1.953649041404322828e-01,1.282759281345444147e-01,-4.586370527812355657e-02,-2.506119904162835144e-01,-4.163702916883636751e-05,-9.004167592043849089e-02,-2.440589003945887736e-01,5.800118230877938236e-02,-1.464106792651155842e-01,1.189288042705613224e-01,-1.234502317760374085e-01,1.577301429686917833e-01,7.498670835356303910e-02,2.746466883164482703e-02,-1.022021236007739781e-01,1.468947793666776358e-01,8.670651320335097390e-02,-4.318670461901372853e-02,9.826877943206577259e-02,-1.426641349984050233e-01
-1.779983976745890817e-01,-3.684894762598679707e-04,2.463399679091950872e-02,nan,2.372350359598722827e-02,2.000735008770337109e-01,-1.796090672138026256e-01,9.921542010352947527e-02,4.781293591668835108e-02,2.173981247954316909e-01,3.270386993851245178e-02,6.141204691619864958e-02,2.781590732910225738e-01,1.334101239815085049e-01,1.052498400340943913e-01,-4.455348535402297444e-02,3.480898095332577574e-02,-2.338954385934627345e-01,-1.125923287410264401e-01,1.110154820201769699e-01,-2.529088085552744225e-01,2.790027682726349892e-02,1.664162332903458899e-02,7.233129809787466891e-02,-2.404781673818061627e-01,-2.906626684599772359e-01,1.804007942755380678e-01,3.057444828428985961e-02,7.549079213503739894e-02,2.564612080365544222e-01,4.004218760056218324e-02,-2.806558522272531997e-01,-3.284677375785306774e-02,1.367226312517431930e-01,-4.984514196217383619e-02,-3.146430312636883109e-02,-7.626713916554571371e-02,2.341478132043033622e-01,2.004618157911347842e-01,-2.575038828167081073e-01,2.996095090178982345e-01,-1.021458911859312868e-01,3.181123393565694069e-01,-1.831236671055615495e-01,1.792089988621011487e-01,-7.099801596211660626e-02,-9.391670526051569892e-03,1.464725971766970558e-01,-9.698197185880809423e-02,6.126338251185779044e-02,6.008611275653074485e-02,1.926563929058719704e-01,2.189650584651018361e-01,2.958186381404597776e-01,5.954700523326746792e-02,7.527473256202930896e-02,-7.132260021004105388e-02,-1.010657924647513500e-01,-1.842090104302122888e-01,-1.997604156498308109e-02
4.022013528296264351e-02,1.979233315514032296e-02,1.027580948362061541e-01,nan,2.766503969633523630e-01,6.282614656914932427e-02,1.807403281869504885e-01,6.854690579028914488e-02,-1.147174480252452639e-01,-3.212001637204110749e-02,-4.779824282886558362e-01,4.883753139184045244e-02,6.363867552923603219e-03,1.987119533072297106e-01,-2.466342605561589185e-01,4.971988573985152912e-03,-2.905135678958655973e-02,-1.727183373596533067e-01,-2.034641618394803508e-01,-1.595661569609525821e-01,1.643429330878168892e-01,1.645540335295792023e-01,-1.992321251148387040e-01,-8.249979479124418258e-03,8.776799480132395359e-02,6.560876079003762074e-02,-2.110118220484626661e-01,-7.349137901962179975e-02,-1.986005630327821458e-01,1.692214384194702659e-01,4.060556449269576151e-01,9.279128237632796455e-03,-3.050925893844583792e-01,1.395442147131190358e-01,2.502851816084472047e-01,2.385606129209093262e-01,4.145582686637948322e-02,9.623205228397485600e-02,3.098779044884327274e-02,1.248431522678837280e-01,1.579719210213163527e-01,-9.627685806041678951e-02,-7.121640756412793427e-02,-3.449064447435867820e-02,-1.778515538694329726e-02,4.551937142230805255e-02,1.845586437070563524e-01,-1.792257308859050435e-01,1.545356821937851621e-01,-1.279189236013518818e-02,-4.131582867673440074e-01,-4.304664148139145108e-02,-2.417318713534991406e-02,9.899129504218696918e-02,1.051936880493416354e-01,1.580494169480256214e-02,-1.054068382296971251e-01,1.596748492853964085e-01,-8.480977749077120431e-02,-1.615073271946239342e-01
-7.667080140152798817e-02,-6.123757923227924477e-02,2.436190666885051925e-03,nan,-3.510258211068247036e-02,1.307966527187144623e-01,1.390281851118709833e-01,9.948094962742121128e-02,-2.686361548609831479e-02,-8.053553898827336965e-02,-1.521301983423804099e-02,-2.451156619508759738e-03,1.457701348491489135e-01,-2.247959898358310032e-02,-1.611554015792148742e-01,-1.060381171704006253e-01,2.841808873381870271e-01,-1.203460459904319158e-01,-1.700164488098602489e-01,-2.419735290632585994e-02,2.837128343942582065e-01,3.401918534011597051e-02,6.345036178219365386e-02,-2.169313348008791165e-01,-2.052708939226762785e-01,1.919746451285406566e-02,-4.908866379681591646e-02,7.800220623468512304e-02,-1.458182613221110369e-01,1.775104233640096840e-01,2.231741416749664642e-01,-2.124827213279941729e-01,5.632370151170315586e-02,-2.233046708050390183e-02,2.359440353244976751e-01,5.342748060752120637e-02,1.625408620370017154e-01,8.112529077180909501e-03,6.668145089141847004e-02,3.394770818172154203e-01,3.310072168604918375e-01,-2.349120521856826738e-01,7.673962762907596269e-02,5.574644953010388787e-02,-1.415146681961673703e-01,-9.564789452604643971e-02,4.729378989267399996e-02,1.629534928453877374e-01,9.802003416031779270e-02,-4.325710059364214904e-02,-1.396217539729026347e-01,-2.944405952166617713e-01,2.505546927658453549e-01,-6.395880827602831720e-02,-1.093615971420168753e-01,7.019715067619108906e-02,6.668755224168888482e-03,1.705434332873673881e-02,1.181284933434555151e-01,-5.337957282303559120e-02
-1.363072067966987211e-01,9.654538914143084849e-04,3.218426758980749008e-02,nan,-1.434233732452606103e-01,-1.347610384488801549e-01,1.447195503463253319e-01,2.300081536200072052e-01,2.133684163161023162e-01,-1.146221306470792123e-01,-8.170886904552786267e-02,-1.692360056222122766e-01,2.978434552269749735e-01,-5.028773442702112739e-02,1.671423891515238722e-02,-4.904353615038982428e-02,4.746931542969899664e-02,-1.349464583950018559e-01,-7.070985413659501562e-02,-1.144703700409784863e-01,-3.324264092120599590e-01,6.051627804204548489e-02,1.330483921123770952e-01,1.678428477772490324e-01,2.562056116344571532e-01,1.648066307310104561e-01,1.150759026742498477e-02,1.037924186918210839e-01,-5.732268184781742770e-02,1.412450807458288105e-01,-2.074892201980063286e-02,-3.264132020210735452e-01,1.761412629538038413e-02,3.152774892218009051e-02,-1.539187093765878589e-01,9.347215999921341945e-02,2.003953461508611311e-01,-1.510686574720211672e-01,1.357403701397175699e-01,1.524540887090006791e-01,-1.202113147565456452e-01,-4.411768274287500291e-02,-1.416336650552713905e-01,-6.446089429956829153e-02,1.484559459127438898e-02,1.972791451605524493e-01,-7.349114541254291033e-02,-2.108545749197862917e-01,-4.493216599135387845e-01,-7.807201732283046425e-02,-1.746713110243958145e-01,5.018290085518824217e-02,5.675769393355599435e-02,-2.156952006890857365e-01,7.668945876414469398e-02,-9.392151948356745189e-03,-1.563205950644845979e-02,-5.574113417436203644e-02,1.664075698804432235e-01,1.115325871580255812e-01
5.322203494295040666e-02,1.977785251364367891e-01,3.034881390119123154e-02,nan,1.054351469457860818e-01,-1.542163208165687333e-02,-1.551623632369164840e-01,2.895059771652311320e-01,1.665920953545566852e-01,-1.697771048661848581e-01,-1.223419178456915113e-01,-1.347075145261819040e-01,-2.034097549241112302e-01,7.945125613232685569e-02,2.504596465470919631e-01,8.321026509558354656e-02,2.590157408067083611e-01,-3.760242045146615364e-02,6.458215520883694993e-02,-1.138516546951876818e-01,2.836289179778119646e-02,1.862517500572341000e-01,1.321705318388345929e-01,1.781896391783687195e-01,-3.601824693515636583e-02,1.620366729460633315e-01,2.426710944412757975e-01,1.096737568120536993e-01,-1.833757353261574463e-01,6.748929379958670816e-02,6.178072685464015834e-02,-7.567144737692228784e-02,-1.294789510172855429e-01,-9.671277784766395269e-02,1.974745447792523034e-01,4.508973230761439965e-02,2.757766302075604359e-01,-2.444075218142937600e-01,8.851320892754958869e-02,2.651643234943900085e-01,2.998481002235268700e-01,-5.572911393246175737e-02,2.638405209746625957e-01,1.892318089351445187e-01,2.024909331715389893e-01,5.725379288243721831e-02,1.766644207236686415e-01,1.624106822624648561e-01,-6.521941382557419620e-02,-3.801557864296633560e-01,1.964470623614100464e-01,1.851297499364960020e-01,1.380177420704279123e-01,-3.399909015635622922e-02,-3.424632738620678879e-02,-2.093774203463668326e-01,2.701883234130814104e-01,1.419254864047635872e-02,1.535913647988379205e-01,-2.506054052730624648e-02
-3.226820730987037811e-01,1.492055774079220909e-01,2.129436783842394154e-01,3.096203210444908871e-01,1.385977493659747498e-02,-4.083941926916163923e-02,5.363771597668708091e-02,-1.253488861945444566e-01,-1.007627330675840704e-01,1.223332134949779298e-01,-4.858454331733267489e-03,-4.920197225946755515e-02,8.850883282176874589e-02,-2.232597611487028080e-02,3.910840045263755393e-01,-1.418583059870776389e-02,2.624089301592920642e-01,1.346178069112836939e-01,1.754945563859015289e-01,8.308702803606725362e-02,7.308208619718380844e-03,2.953502055468493898e-02,-6.130728215947672810e-02,8.497835760115712844e-02,1.748008271223249199e-01,-3.363790843192447921e-01,-1.611972221256005589e-01,-1.509790272527531951e-01,1.259555415027627523e-01,1.217793031870469528e-01,-3.397844678826832110e-02,2.537014116550390108e-01,-2.914403030787498031e-02,1.088179366714424195e-01,1.473670348315899992e-01,3.329007031879806233e-03,1.836590781502172309e-01,-2.798575002526700398e-02,2.451557768825474160e-02,4.396090251532229487e-02,1.407031306228876677e-01,2.428843116632727062e-01,-8.663196576512605107e-02,-1.799160633835811540e-01,1.267667547081912649e-01,-2.873884226615957549e-01,3.475305484155531005e-02,1.140975718061468663e-01,-2.359287327697700276e-01,-9.886445518860731418e-02,-1.902245058175273604e-02,9.680198469667149891e-03,2.677846009047024287e-02,8.727953272304574128e-02,1.312269762026364583e-01,-2.098305969353883860e-01,2.145810083387270084e-01,-1.563218466244412422e-02,-3.518472810319943356e-02,1.942252520278967554e-01
-5.046000429642562984e-02,-1.011826933122337846e-01,-2.528325217196687458e-01,2.193798224170576405e-01,-2.372162483810102418e-01,-1.669916301045401563e-01,-2.887040689642375590e-01,-2.934425763799618225e-02,-2.496737123546721171e-01,2.066354895229736421e-01,-7.256964436995366752e-02,-1.444958919081116844e-01,8.721465228078026377e-02,-1.309445886732040487e-01,1.176900320670549657e-02,1.671910950809701590e-01,-8.992213228527978774e-02,-2.497624171659172665e-02,-8.038344009862960493e-02,-1.614097727296522067e-02,4.894628735182208756e-01,-2.890761827393339423e-01,1.677115753084233440e-01,3.949125193198756156e-02,-7.373534548158369728e-02,1.833341189746585942e-01,2.183584889872252910e-01,-1.041332253945829733e-01,1.760885205088851685e-02,-6.067373228141868108e-02,9.851795466716470329e-02,5.769031748845382390e-02,2.822700051845010785e-02,9.550252095658917639e-02,1.075554952634183992e-01,2.539040752731935302e-01,-9.838890150733811679e-02,2.115733559404200242e-02,3.982215186931253870e-01,-6.458246975101272769e-02,2.157454542155904931e-01,-1.157786633809355925e-01,1.400465328757847516e-01,4.982753984070675130e-03,9.257115758932882299e-02,-1.264080145805653033e-02,2.256338751097682616e-01,2.545353560360810383e-02,5.996775976404029873e-03,1.026020516842897634e-01,-7.521625120904817940e-02,-3.198464440771482953e-01,-1.942589802351689654e-01,-7.668668719711166371e-02,2.889414071795560757e-01,3.731202639363097040e-01,-1.706877566673077051e-01,5.549385262695176457e-02,-7.092393786245707044e-02,6.906180185414469153e-02
-1.586847017662950665e-01,8.792566945562899083e-02,-8.590878479433791681e-02,-1.448941370965649844e-01,-6.463285652670616721e-02,-2.685480050854471834e-01,1.351438470871886843e-01,-9.479055072072190002e-02,2.583507844924134433e-01,1.596237863572610993e-01,2.194982141342129989e-01,-2.663816216750274773e-02,2.338756809550454063e-01,2.331419765262622845e-01,-2.432890761292593601e-02,4.527816742298694519e-02,2.540227360378385923e-01,5.991343646806733536e-02,-7.148994209678455336e-02,1.992103954641858687e-01,2.184121819235978756e-01,-9.883200496877278529e-02,1.025721028174000904e-01,3.926774140380230593e-02,2.065789609879798983e-01,-7.579814720547120577e-02,2.355861516719989501e-01,1.763138137602242861e-01,-2.052828063018812682e-02,-4.682338880106223095e-02,-1.415143906262481543e-01,2.509511797481496775e-01,-1.101838972552142970e-01,7.214123220464298963e-03,3.240971045334526957e-01,1.573977902218014480e-01,8.366732369184057272e-02,7.522277583489359043e-02,6.384736265533558913e-03,-1.722696741739411508e-01,1.240928526923083253e-01,-1.344369629124356202e-01,3.612581154536063099e-01,-2.087453029169659968e-01,-6.756030192739674589e-03,4.176699456844689545e-02,-5.463313356930487447e-02,4.208142911418667753e-02,1.418587526471422611e-01,2.577823277664730295e-01,6.064006768772225997e-02,3.727528148120864276e-02,9.393007016189407199e-02,4.615271199342769332e-02,-7.400733553933036557e-02,3.963255660856328244e-02,2.272954317830223614e-01,5.498609185111714981e-02,3.928479312973030824e-02,1.882074621562420530e-02
1.288465486783700042e-01,1.047573687464756070e-01,1.100199638445440303e-01,-7.680190103646816757e-03,-3.137644183751884808e-01,-5.332209228837010706e-02,3.470590446317051159e-02,-9.774250702570201621e-02,1.429758134226492561e-01,-9.560018303038482490e-02,-2.949110378147171141e-01,1.644899229229788151e-01,4.171393105580054050e-03,4.023102337359121816e-02,-2.293715684142487166e-01,-1.518898135140899636e-02,1.676054242328375507e-02,4.946094391446612115e-02,1.751299775679927007e-01,-5.762327607672731999e-02,3.995113812401938913e-03,2.952252500776985089e-01,1.623007149841049213e-02,2.563360574114770252e-01,-2.254152296750789874e-01,1.208880410631290800e-02,2.252224222284113231e-01,1.443692769420806821e-01,2.684723197462403621e-01,-1.629020167708825767e-02,5.927017549623678910e-02,-3.174057735937643732e-01,-1.733519351197344016e-01,1.181330679391691396e-01,-5.608108308788546659e-02,1.665186339352913714e-01,-7.489843445521351950e-03,1.205328575932985702e-01,-8.915163002490029964e-02,-1.200574045345120661e-01,2.018914534209702571e-01,1.238241496676237563e-01,3.946004364295774280e-02,1.650580076893166659e-01,1.730592376902710949e-01,2.106975365416881574e-01,-1.131303246326630790e-02,-7.430434344514234846e-02,4.508910330803078681e-02,9.111375865803979235e-02,-1.615727882765453094e-01,-2.964012142157662066e-01,9.907429714831521295e-02,2.227993207992131630e-01,5.692109068073894496e-02,-8.136994703812003293e-04,6.563626933782507056e-02,6.976499345485255577e-02,-1.144496055635902537e-01,7.924628720201713772e-02
