2.000984122685986188e-01,1.771085316244732089e-01,1.279860710440867966e-02,-1.712473471005818981e-01,-2.243121869709194804e-01,-2.672702485568986819e-01,-9.518851179220501335e-02,1.419468551777486875e-01,1.138323671396891945e-01,1.503620080144047744e-01,1.923962526386114869e-01,6.328059618619094606e-02,-9.156686008016796940e-02,-2.623759677338380891e-01,-1.902786699542436122e-01,-4.437574444333695217e-02,-7.280752824942060553e-02,1.165996277405779991e-01,4.790218081593247690e-02,5.004586944099746748e-02,-1.126091674899524497e-01,-1.188072904859746176e-01,-2.893342426726779326e-01,-1.662373754514456514e-01,-8.745991307006230342e-02,1.977515996298919582e-02,-4.813188824184541637e-02,1.569045683322690676e-01,1.493288129917100526e-01,4.379435441365044090e-02,-2.224108612404315788e-01,-2.261587862398961035e-01,-2.662200504017129266e-01,-1.647069791540483052e-01,1.196015254042717968e-01,8.860611459724386518e-02,1.973982636043583594e-01,2.239600780144497816e-01,-1.195839908607827101e-02,-1.089361559667321733e-01,-1.791013926972231662e-01,-1.828359822167768267e-01,-1.980044661134152673e-01,4.082085396354609430e-02,2.619147623631185584e-01,7.622842574972142626e-02,2.219595036655237497e-01,4.427795758911313301e-02,-1.513176315285770790e-01,-2.790520044978803127e-02,-1.269577471904050903e-01,-1.959431121684176991e-01,4.069093383510317269e-02,1.993440553174103402e-01,1.848974299719400582e-01,2.078417099994123718e-01,2.940824992143343738e-02,-4.662019513325309228e-02,-7.285671682468969346e-02,-2.419915042376342973e-01,-8.374891116883115272e-02,-2.334970589687151987e-03,1.633903615218619820e-01,1.050244377719888184e-01,1.068647609035820872e-01,1.903395770902699055e-02,-2.809889023196665558e-02,-9.632076356085125801e-02,-2.938207475559224680e-01,-1.635713892789638912e-01,8.648190933925975488e-02,-6.184694110164090652e-03
3.109005249704293594e-01,2.933800487368071752e-01,2.832449478829504041e-01,1.031064262122791952e-01,-6.616148360833878916e-02,-6.947048151855972353e-02,2.793848212518463062e-02,3.045661017364975631e-01,2.669210073845849074e-01,3.236596830974403649e-01,3.293701281732355768e-01,1.730221140930884027e-01,3.217137592936106238e-02,-1.291097814426475088e-01,-4.090612743364687581e-02,1.246761632866520003e-02,2.759739717952224836e-01,3.534100830065072807e-01,3.460226251258241015e-01,3.546334846518018336e-01,1.554941855629529135e-01,1.321242228407743524e-01,-4.041637484429309174e-02,6.686178343870058383e-03,-5.531734545926056401e-02,2.104181536102786299e-01,1.661066734010910317e-01,1.851277985714241126e-01,2.768048525734995713e-01,1.106895410921169415e-01,6.107833782359644442e-02,1.395961201283210107e-01,-1.065222645035296123e-01,-1.961372748894123219e-03,1.991160653851801465e-01,3.406040661034028250e-01,3.338416288941580268e-01,2.846885763701572647e-01,2.388807861096481633e-01,8.954672512933117834e-02,-1.226784765564580132e-01,-4.631891547983042062e-02,5.077706205953685242e-02,9.832497993607533515e-02,3.219501308443633580e-01,2.793175959924951712e-01,3.789283394237780711e-01,1.981034227084111365e-01,5.509863302814337060e-02,-8.726667821906508582e-02,-4.947319590077884494e-02,-1.118655892659455031e-01,9.217115205816012180e-02,3.301901867255145895e-01,1.776687508208471267e-01,3.688916845089076912e-01,4.299603167009269367e-02,1.084931943797607934e-01,-1.076241726209090643e-01,2.233487675683355073e-02,5.843021077340282421e-02,5.973695447668568581e-02,4.010949027550905766e-01,4.632906866084276487e-01,2.958986103103980470e-01,1.607704479262198061e-01,3.516475688896852220e-02,-1.179965958128628006e-01,4.790253078999005820e-02,4.522759628203851245e-03,1.785885166846706007e-01,2.376992905341707152e-01
4.248358090660579456e-01,3.259125335353756925e-01,4.102168376742112432e-01,1.625946511871926847e-01,1.642568623847967535e-01,8.804910063955279087e-02,1.193693748274420874e-01,2.835164717768795528e-01,3.833120616272372994e-01,4.755583849784668082e-01,3.981091984933128880e-01,2.856575553017159375e-01,6.463568231280075738e-02,2.243545867680236949e-02,2.193077367905263975e-01,1.212229997435363554e-01,2.253237895671802160e-01,4.551166522734716446e-01,5.875034330081962963e-01,3.118086014689726015e-01,2.929695447169582412e-01,1.243574527288809767e-01,-5.389842505970018904e-02,1.457772696271632806e-01,1.730461435592858255e-01,3.153666401204676673e-01,3.679456278718221673e-01,5.113043900834270961e-01,3.849867577084838954e-01,2.982190358973186850e-01,8.626079366915258284e-02,-1.030508793016356173e-02,1.938256813104937415e-01,1.343532806805953217e-01,3.329857210855233784e-01,4.254273108860795460e-01,4.396300408226989642e-01,3.874936680404920120e-01,3.600578998927064789e-01,1.507722486809615070e-01,7.486764103278872873e-02,8.876085746205028548e-02,2.690423226638340437e-01,3.640921705477102033e-01,4.587385670857087039e-01,4.298359455754143799e-01,3.175730480669523570e-01,3.856136871158845070e-01,2.522374277813444476e-01,7.572646095662462218e-02,1.303338402147731223e-01,2.374371013545062969e-01,3.761460487902583694e-01,5.018412235271868527e-01,4.384722449907830777e-01,5.493283842806470085e-01,2.099238479142037650e-01,2.438595032031663501e-01,1.264976992089525409e-01,1.568726619684518431e-01,3.252423216114128657e-01,4.284069304473516748e-01,3.365163930923232294e-01,3.398279306222451446e-01,4.934816703917733749e-01,2.284502993069865706e-01,1.739292259518733785e-01,1.541613310469074349e-01,-4.452065520835524204e-02,6.123220698915493587e-03,3.303952142040378348e-01,4.316814168365329940e-01
5.432286546676388106e-01,5.191845701036056360e-01,3.287812873221963028e-01,1.418133477964240718e-01,1.616219881505852052e-01,9.721768093705955571e-02,1.314143945853039619e-01,4.380770216230407410e-01,5.111898987282140761e-01,5.954151833088177082e-01,4.369581936879132766e-01,3.449778325646460919e-01,1.829694582005794712e-01,1.040230268563670513e-01,1.905870096409630343e-01,2.002549310713969688e-01,4.261078390172005070e-01,5.432822630354453564e-01,7.249057793286008966e-01,4.046786653326433503e-01,4.686547261383823826e-01,2.557338634271190125e-01,1.738319978105311581e-01,5.896527046848194786e-02,2.260773953602199515e-01,4.570783169870944462e-01,5.095035192406037750e-01,5.693772500110938495e-01,4.928444545539451549e-01,4.899881156704813945e-01,2.611750950147129213e-01,-1.078877577554010481e-03,1.195885721830515780e-01,1.053891718117727916e-01,1.375074626718550408e-01,4.736925610202032400e-01,6.695776883864105189e-01,5.198713814924358356e-01,3.038188793191801129e-01,1.876369109219994114e-01,2.654034346410116818e-01,1.875645060928879948e-01,2.667328397031573650e-01,3.933455928045334615e-01,5.191738099264158190e-01,6.273253521336964456e-01,5.603071727904745947e-01,4.148789119135388170e-01,1.794634317709923876e-01,2.158430774137888863e-01,1.202146099816110425e-01,3.504005544502311054e-01,2.959384701736484935e-01,5.050921108999409936e-01,5.623042374748908889e-01,4.101301449504576313e-01,5.353802674200975886e-01,3.797254417589575048e-01,1.378676752922841087e-01,2.366920694661723834e-01,2.931869859518096977e-01,1.885377788439580038e-01,5.361336303041953633e-01,5.579853739915326960e-01,5.227591772799510261e-01,3.114725423254050551e-01,2.413451366805609566e-01,1.606936751504270122e-01,2.700019135979960239e-01,2.896470652094738085e-01,3.971781334953655151e-01,6.384193888348632662e-01
5.549697169070597624e-01,5.214440155219164375e-01,2.887787859144128610e-01,4.249180189908405847e-01,2.885976165865241638e-01,2.847988706919064583e-01,3.529014270039064760e-01,4.429310738346297072e-01,5.698375550465334394e-01,5.792290240667669066e-01,5.363104058541114938e-01,4.384634757586332032e-01,4.203359122132538928e-01,2.559060592756161601e-01,2.067742170702609183e-01,2.530381872526799025e-01,3.833193078286047384e-01,6.808148408057461687e-01,6.399245356263197904e-01,5.580024845767994623e-01,4.064246394493198911e-01,2.106652783521092420e-01,2.061021025333782120e-01,2.813436698885858900e-01,2.679865715411520743e-01,4.159397801814923024e-01,5.349156917968289626e-01,6.081571007280049956e-01,4.251575696122986137e-01,4.152873186643301073e-01,2.310379098358257555e-01,2.822178297359783650e-01,1.498031330057809918e-01,3.455532910722068363e-01,5.560741830396778163e-01,5.275107390094171400e-01,5.512634511182742392e-01,5.679130206420348603e-01,4.339568646128151297e-01,2.199002435009752288e-01,2.483245803880403113e-01,3.726923114090023859e-01,2.787405916668938000e-01,4.178890911363639660e-01,4.690038780264202956e-01,6.249166274230752993e-01,4.528403419353371762e-01,3.455647048734195037e-01,4.017629330356553563e-01,1.390147823793981552e-01,2.979596326774766046e-01,4.213381915907762343e-01,4.548653034196770695e-01,5.968697521400130324e-01,7.555696267830938062e-01,5.368601677466900979e-01,3.866787230662090402e-01,1.911310661055169169e-01,2.147875935586774365e-01,3.297825640044340645e-01,3.761571818002209522e-01,3.587518875081009972e-01,4.841684092053393229e-01,5.590558529408744537e-01,5.759798865115748345e-01,4.176942726532435479e-01,3.165458669235987621e-01,2.351901773746055413e-01,1.875491401966936922e-01,2.961756359599161392e-01,4.506465769988202696e-01,5.458808636292928895e-01
6.195164065997278424e-01,6.821136878902398504e-01,4.613221557152563657e-01,2.836995811128880107e-01,5.640672337406898995e-02,2.223327801242382940e-01,1.235004644588271749e-01,3.012416460411000974e-01,6.008147662215006513e-01,6.357335422111369816e-01,5.204485061560887305e-01,2.771634844414126997e-01,2.495268560489359855e-01,1.369971477857402364e-01,2.422434729334389247e-01,4.598531799944063914e-01,4.313188119699622458e-01,3.198022646882276998e-01,4.855906149759461887e-01,5.279560835625376480e-01,3.998209174525029774e-01,1.871132046380060421e-01,2.006046320983969067e-01,9.922313153815316700e-02,3.682033191385476467e-01,4.989764213966418338e-01,6.192237272477132404e-01,5.413106997515215735e-01,5.736052710894466999e-01,4.033988125160411498e-01,2.481297724880052458e-01,1.641645606716569117e-01,8.731899140029002193e-02,1.637256417285937737e-01,4.775095562036729691e-01,5.171447937104378667e-01,5.965487254904137115e-01,6.125804571003293786e-01,2.753137733323037795e-01,2.165043314949329223e-01,2.053230007202278828e-01,2.226637961762679141e-01,2.490687813681163043e-01,4.962987115494171819e-01,5.492752211303704168e-01,4.821641662939750161e-01,4.579825239447481433e-01,4.784020577731603052e-01,3.163412539166892690e-01,3.937131412249389451e-02,2.991131975520145425e-01,3.270768998877149891e-01,5.214318119493097647e-01,5.017475555379926622e-01,5.555782396936177481e-01,4.423270592438942606e-01,6.169187385441415872e-01,2.651983993676326201e-01,3.182988686095776787e-01,1.395128171320394184e-01,2.923420327868520574e-01,2.802561740079835273e-01,5.018142541226577880e-01,6.579351300722060536e-01,4.323041207780400352e-01,4.997425765283595167e-01,3.062137626680815350e-01,1.077801392442815781e-01,1.511684315289679170e-01,2.425094832637708642e-01,4.100028258981896490e-01,4.895521087485519285e-01
4.391042889457045240e-01,4.341291934326776403e-01,2.578657774547295500e-01,1.021251951986212603e-01,1.134946782522970182e-01,1.879787348972511429e-01,8.293758460067809923e-02,3.402976086605701833e-01,4.064997140497593198e-01,4.271156860392922860e-01,5.267712218510325339e-01,2.985633814162002020e-01,3.251514556552578816e-01,5.496164772117421993e-02,1.482689563429522572e-01,1.871046804854911705e-01,2.796952118133442799e-01,5.055102130400830340e-01,4.928887151640828912e-01,5.067530560909546677e-01,3.362336359660938467e-01,1.184220205859522063e-01,1.091832573977731535e-01,1.215052104141768619e-01,2.819643573205628528e-01,2.675154359566386253e-01,4.553498213724786470e-01,3.675370225916643196e-01,5.106156544613283943e-01,2.534983185722015087e-01,6.077855932337886125e-02,1.126114501109067578e-01,2.058035935459133214e-01,8.333156515311698764e-02,2.529741097123787141e-01,3.990342183496004558e-01,4.149275893027071782e-01,4.888504407006300512e-01,2.754275609398944002e-01,1.475661420932518064e-01,1.640132287474706518e-01,5.690762637539086011e-02,2.399097288325253707e-01,2.623061427928893297e-01,3.615251284966398138e-01,3.584513778747936419e-01,6.073924325868016449e-01,3.143962339729743372e-01,2.248019904459423457e-01,1.148648361344215829e-01,1.301457374134663558e-01,2.092622393600173381e-01,4.926743196796693480e-01,3.753820823572912024e-01,3.806903525222132822e-01,3.775394361551148714e-01,2.332402357627704204e-01,2.650442852086234979e-01,1.829790536159061065e-01,4.044355324085920078e-02,9.405245889302818463e-02,3.116332242921658335e-01,5.697861198639744273e-01,2.797217675862021524e-01,5.006263511551333201e-01,2.539565383475672622e-01,2.885166927333700504e-01,3.111488158274540450e-02,9.451553067561807575e-02,8.478499295890240539e-02,2.618363285036056087e-01,5.693633426775522866e-01
4.536826782456059304e-01,3.091118198261427752e-01,1.531522292914468397e-01,-6.346818754654388883e-02,-3.139467773485921792e-02,-2.374400989684341892e-03,8.131203474764239769e-02,2.152626646696935708e-01,2.515005018200426878e-01,3.827344725451518048e-01,3.381514016353884267e-01,3.260109819320414770e-01,2.373750597225903203e-01,-1.086126293620383321e-02,-6.120661687685145791e-02,8.283781299344412929e-02,1.741563168874322165e-01,2.818505667384967328e-01,3.833443712206298093e-01,2.577809175060115643e-01,2.712545590001887441e-01,7.972313943967490601e-02,2.009852376601573010e-02,-1.453734366043427963e-02,2.985602759420791230e-02,1.469292541278786057e-01,3.222631916522336049e-01,3.441355563801762329e-01,3.599573786549630228e-01,2.224114826519759114e-01,-2.094815645941722204e-02,5.467563171487692907e-03,-1.073309741540411644e-01,3.871817333285839519e-02,1.992177301703589309e-01,1.752234097652918821e-01,3.953569792031997321e-01,3.533239399753438925e-01,2.101240834338132524e-01,5.409100157667426356e-02,-2.979043359143162054e-02,-7.802529827166512777e-02,6.646035379609645244e-02,1.785570746265977005e-01,3.485801034131886800e-01,2.917054962108126537e-01,3.600924647190886230e-01,2.342235303860014384e-01,7.671135680010393587e-02,-3.503852662968379161e-02,4.428505061482816696e-02,-4.513175316910780777e-02,2.596022859593969390e-01,3.606882692934265666e-01,4.107064867771704764e-01,3.719102793928111272e-01,1.704744663803598459e-01,6.727957871028703019e-02,5.106252571452730982e-02,3.454899874386795772e-02,1.045734046098132225e-01,1.016203992982170623e-01,3.842762411888533403e-01,4.815940627338497482e-01,4.220189914416257460e-01,2.414762628093163610e-01,-3.657790491393364540e-02,7.550144435546099486e-02,-1.168251172036224687e-02,-1.145651884709559809e-01,2.529426111563635171e-01,2.218715293518337406e-01
1.403981531489050250e-01,1.465255767983974500e-01,1.806503293285268430e-01,-8.555422876976137569e-02,-1.221457975737344076e-01,-3.987687492493202646e-03,7.163578057697329859e-02,7.057476183170682815e-02,1.780006064234647134e-01,1.432437488373460299e-01,1.417656422537783567e-01,1.128717029069177258e-01,-2.422813949071807305e-02,-1.350060660987549011e-01,-6.424099198755768569e-02,-1.176760414781443942e-01,7.435691348321876726e-02,2.558217272678904863e-01,2.908450720627435149e-01,2.829979502468991659e-01,1.106046676391010120e-01,-8.063880488323663109e-02,-1.148497437716796965e-01,-2.240327403034004239e-01,-1.870433469589403708e-01,1.252967775696697539e-01,1.929110615626249969e-01,2.687861696778707232e-01,6.150753908099237943e-02,4.963391311986145582e-02,-1.038751695340122405e-01,-2.129620937716051876e-01,-3.242263251096685894e-01,-8.267647900645443138e-02,1.506273781511908161e-01,2.278021059374046586e-01,1.960376707912455663e-01,1.961322104562818747e-01,1.393870415169366217e-01,-2.767200294478248113e-01,-1.537880483372026097e-01,-1.003691128181567471e-01,-1.316310416755755996e-03,2.149014516586978674e-01,2.881259425160240251e-01,2.691184263442098490e-01,2.214803686775400626e-01,-2.464270258632549115e+00,-9.903276001487658353e-02,-1.470401689881266349e-01,-7.132600434638905473e-02,1.007090167561174449e-01,6.610165063935677376e-02,1.934502330419164140e-01,2.599918150675243900e-01,3.047785837089505012e-01,7.641797081076470710e-02,6.166212248220231951e-02,-2.211577019869718774e-01,-1.587080282516316609e-01,-7.173981297033192595e-02,1.417634930255936843e-01,2.809431183465678217e-01,1.233578509150514563e-01,1.241128781234080158e-01,1.057912334000137289e-01,-1.085820921063544442e-01,-2.656193466444832230e-01,-6.074672683079371249e-02,-1.636899370319802594e-02,1.182972348467558055e-01,1.592866308726178515e-01
1.762482208139142803e-01,2.794523355015458149e-02,1.637760239975086241e-02,-2.790000674348811494e-01,-3.623362153313571254e-01,-2.776323226688374168e-01,-2.622534270232361742e-01,-1.730113459657898339e-02,6.794905279464844017e-02,2.009544721148071034e-02,5.297128133993225102e-02,-9.943943488107465090e-02,-1.328002290253075257e-01,-3.446096181709094597e-01,-3.291392271544835713e-01,-1.091679029293646241e-01,1.077502513133155870e-01,2.070627264025589331e-01,9.899098557337725202e-02,6.465040982978209616e-02,5.133947315652757915e-02,-2.160216398590420195e-01,-3.721133104876424014e-01,-2.846553317217492829e-01,-1.699455129169012146e-01,-1.376691892515457261e-01,-8.455645805560790818e-02,-2.100521652379949700e-02,1.003763759981107229e-01,-1.320073411310330735e-01,-2.173746227491606120e-01,-2.770006847696259711e-01,-2.444741091890763884e-01,-2.328590792565496947e-01,-3.143996378763776189e-02,-2.406279010534326246e-02,6.499602258628764395e-02,-3.481121375870520340e-02,1.920415748286781465e-02,-2.082335136048301394e-01,-3.531499785270770242e-01,-3.221951233618648991e-01,-2.238051338173332183e-01,-1.529563652008519153e-02,-8.050886099049472944e-02,1.095667731049507210e-02,1.689345313972471022e-02,1.312472467953397226e-01,-1.296125439569111859e-01,-3.029215138471287871e-01,-2.370454129237862806e-01,-4.147196178904435926e-02,-9.003673396811652518e-02,1.782896573651930605e-02,1.908886280982802497e-01,8.667607311495989508e-02,-1.763056740028019070e-02,-2.467246473019171771e-01,-1.400691289292338992e-01,-1.572381153891606875e-01,-1.607910322496513000e-01,-1.659403277430634288e-02,-1.150388365151187586e-01,1.449499281203052714e-01,3.161334628629868665e-02,-3.662476335982690900e-02,-1.514701024117828809e-01,-3.213087209653152643e-01,-4.292439235316202195e-01,-1.766368901535325386e-01,-1.306479120213170086e-01,2.072650584637690876e-02
