1.523585398772156832e-02,-5.199920531202478075e-02,3.752255979032286665e-02,4.702823581956069865e-02,-9.755175943269182859e-02,-6.510897534311591017e-02,6.392020158364268741e-03,-1.581212961717911106e-02,-8.400578752144398321e-04,-4.265219637867900815e-02,4.396989874314143065e-02,3.888959677144741833e-02,3.301534878060802519e-03,5.636206034840164636e-02,2.337546711260228213e-02,-4.296462314416191197e-02,1.843753920412494196e-02,-4.794413004144994911e-02,4.392251506536362649e-02,-2.496295549312644788e-03,-9.243118177263028729e-03,-3.404647722019706751e-02,6.112706693370151267e-02,-7.726474103440107710e-03,-2.141639110815536304e-02,-1.760667752441148065e-02,2.661545927766743869e-02,1.827220321820391749e-02,2.063663057979941984e-02,2.154105015039413720e-02,1.070823800435230649e-01,-2.032075081923077897e-02,-2.561213645357686766e-02,-4.068863641239389012e-02,3.079897112877478388e-02,5.644861463604458618e-02,-5.697372882743753988e-03,-4.200782384812640213e-02,-4.122406078456197775e-02,3.252963939123505732e-02,3.716270856017211272e-02,2.715771341525975019e-02,-3.327548536443471899e-02,1.160806615333598996e-02,5.834290457036411109e-03,1.093442983645064731e-02,4.357143889740949794e-02,1.117977743873411339e-02,3.394567815359474799e-02,3.378953474444573116e-03,1.445596993449920799e-02,3.156441129192701783e-02,-7.285779099278331949e-02,-1.598356081786506816e-02,-2.351863271463977556e-02,-3.194389241216710057e-02,-1.375711256133418763e-02,7.474706556171979710e-02,-4.329155578466216403e-02,4.841391772957404083e-02,-8.414348858079023774e-02,-1.674425149928874396e-02,8.137653255250279147e-03,2.931111656796391018e-02,3.556132898964275285e-02,3.966736175999626551e-02,-1.743625361242187935e-02,-2.311758963322835952e-02,4.289879406285769525e-02,-9.565216244080744848e-03,-6.378431616689610173e-02,-5.666436070017403376e-02,-4.597261430008056649e-02,2.485803720268820252e-02,7.121286803528262266e-03,3.452426770338841433e-02,-2.136263231682671362e-02,7.926984553835711433e-03,3.127951969836683527e-02,-1.546732698601192141e-02,2.283876187787057394e-02,-3.309629705333256428e-02,-1.815269232825358903e-02,-1.908689469991645474e-02,-5.979198227945198285e-02,2.434862403927909313e-02,-2.347011701013619611e-02,6.247059363843715475e-04,2.403733294529544762e-02,2.232655880149720523e-02,3.326925544863931078e-02,-4.924274225471180974e-03,-2.116491560220768939e-02,-3.985910545319952883e-03,-8.436672169790149223e-02,-7.235562362115437185e-02
-2.226834887021363063e-02,-5.995709632567597369e-03,6.385534308367832312e-02,-1.407321020496551944e-03,2.495850404553700413e-02,1.088280466368097693e-01,2.605343319443519448e-02,8.074241017086081218e-02,-2.814252252987363423e-03,3.359475385412499099e-02,-3.634470998022575061e-03,2.691497795247836666e-02,8.588203862037627201e-02,-4.249938941211095500e-02,6.558781392479935690e-02,5.575341186412038907e-02,1.415913396266677005e-02,-2.843626097191624680e-02,4.747310713319996545e-02,1.739199629431636973e-02,5.550044231524169092e-02,4.495923902367863351e-02,1.239555763135522654e-01,3.189885037385527256e-02,-7.308242883586758831e-03,5.283041349532229675e-02,5.486646594609474736e-02,1.118260105095283258e-01,8.562219404323542782e-02,6.171018470498196296e-02,1.170317763084845891e-01,-1.557152096863605867e-02,1.187905511001910441e-02,-2.462165322769757636e-03,2.437614158971809081e-02,-2.496767563030895254e-02,7.562417908822671730e-02,3.275549689256782027e-02,-2.967368297762640328e-02,-6.912322312870589069e-03,5.954232412001625452e-02,8.577296014222554610e-02,1.437031763320958389e-01,1.895597550478729798e-01,6.458710341130631527e-02,-5.610274254086722312e-03,-6.273568228905897215e-02,5.725220486469827924e-02,3.219576981990185383e-03,2.309876873852222123e-02,1.326179179451608681e-02,3.682708742668722862e-02,9.716564328688867547e-02,5.171906011977372292e-02,3.593488989557207247e-02,-7.916055893784093578e-03,-3.986751548771136355e-02,1.955123629383994505e-02,4.117750420659046368e-02,1.322631274265006485e-01,5.038035782115078687e-02,9.300360729865936316e-02,1.890185182054888655e-02,-1.538055657334474330e-02,-4.389206364112108183e-03,7.605328520718830643e-03,1.502901183692647025e-01,2.797297786287178400e-03,8.579109193432374325e-02,-1.279727156844830127e-03,9.044528239121869817e-02,6.311418005279964549e-02,3.603473686460197112e-02,4.182850544073479088e-02,1.112724697603696689e-02,6.617024182161052037e-02,2.111745773046748778e-02,-1.741365644085592079e-02,-2.003024696847448272e-02,5.249602763361246871e-02,1.228211945680282441e-01,5.186621242617840688e-02,3.793471544201236501e-02,5.815793872763363320e-02,1.091667188328477311e-01,5.483575681569930610e-02,2.332027020581962928e-02,9.918106725050093719e-02,6.530445367058716755e-02,1.206544313473060931e-01,5.302835360860179426e-02,-1.735681983851852794e-02,-2.454132821477676696e-02,1.264130283590689796e-01,1.300499177866713540e-01,3.489067108337645662e-02
6.788209445089979366e-02,1.601136751198092845e-01,3.168917640552477294e-02,4.230510955990784971e-02,1.192078002421513988e-01,6.731120436471969837e-02,8.678536717169560433e-02,7.886931558147354526e-02,1.039201879476458479e-01,1.574155535733850197e-01,9.157070585278645480e-02,1.192384001715420805e-01,-1.546714454385195170e-02,8.460554041119328073e-02,4.487994699305561386e-02,2.610080748651777416e-02,4.313384216126163462e-02,7.033528847265857475e-02,1.328365876254998246e-01,2.072182462072097442e-02,8.857303513742004197e-02,6.283298884102024584e-02,7.065780578960112468e-02,1.371793517729293921e-01,1.139472323578954727e-01,1.539113658798363649e-01,7.931617654520414784e-02,5.224432992416402216e-02,7.584851966367420206e-02,9.916630007126026047e-02,9.587012843038472676e-02,3.282205689603084897e-02,9.156594958909289317e-02,9.845287701464443264e-02,2.129151623843952013e-01,1.808836910717827040e-01,4.437929297975817117e-02,7.267229243024037055e-02,1.386936041584901913e-02,5.750610980952484963e-02,1.028217106872161973e-01,1.473341415521108588e-01,5.058726862051874523e-02,5.433413850430934833e-02,-2.032299097923356834e-02,7.890816448045379072e-02,3.392073991472101951e-02,6.056948913939548540e-02,4.319842159931976122e-02,8.232833279507131841e-02,-8.449590601323914152e-04,1.368919823814963854e-02,1.935038161091141018e-01,2.267033144399761835e-02,3.220218158496718913e-02,1.788871369237649001e-01,2.322948189697195132e-01,2.846312906643208573e-02,6.862901266829764257e-02,1.041192380547246582e-01,1.734763427279787940e-01,3.769860658628729905e-02,7.477756821059368397e-02,1.259083393107863769e-01,1.087797642310301127e-01,6.823365694619420996e-02,8.035031228189712382e-02,1.829667008920007887e-02,7.513277330896590833e-02,7.372208600725141392e-02,9.864995498901196758e-02,5.927509956674836822e-02,1.106183866349561284e-01,1.376772513986906088e-01,9.481292689112247318e-02,1.046292809276593572e-01,8.969922788659254187e-02,8.704568016226987837e-02,5.096355883055680297e-02,1.028661735913645736e-01,8.217713058702470763e-02,1.916998759542289377e-01,1.657092056314612982e-01,1.063337881355242154e-01,4.888860002296079726e-02,3.142088690852827548e-02,1.465986081621424297e-01,1.001789217650561059e-01,1.110486306772797138e-01,-1.878388410104653294e-04,1.334133845856082246e-01,1.097624774184173257e-01,3.151992628697527360e-02,6.346522013520172756e-02,1.002273207255251486e-01,8.966480042551135121e-02
1.142350341494595273e-01,1.236691800363392268e-01,1.162447245292930059e-01,1.364717190447607142e-01,2.024181920892951236e-01,5.106713930723982831e-04,1.170010802141530637e-01,1.376692145082596130e-01,1.436432929239922496e-01,1.102478643735727848e-01,4.100750431570814036e-02,1.452433676253427619e-01,2.152111041478465270e-01,5.215052319383038648e-02,1.720349941245467029e-01,1.124173322834925853e-01,1.257773761481949248e-01,7.619866790443982629e-02,1.121207848218434416e-01,1.938458231745852078e-01,1.579763555390226171e-01,2.154591737101344828e-01,1.877141878885219550e-01,1.507979273861160818e-01,2.160403197480268989e-01,1.507932513765522231e-01,1.702430022794902409e-01,1.140150457629018621e-01,1.321708842325975131e-01,9.397240227462343165e-02,1.783227901693799355e-01,6.992841228389398700e-02,1.679611105605203492e-01,1.193110405643793004e-01,1.874059481130032623e-01,1.663870428762002640e-01,2.198759013219773739e-01,1.653823279965695170e-01,5.024158065697523212e-02,1.254959347947272319e-01,7.024323380989647148e-02,1.029296013213235467e-01,2.044050151034733642e-01,1.607202839845220943e-01,9.389707201069996678e-02,7.815772511761732988e-02,1.304826980834503103e-01,6.801558597058088296e-02,9.528657956980821075e-02,1.444440670171994734e-01,1.866091952449721036e-01,1.592816670508592769e-01,1.427911800973227785e-02,1.440619298911502699e-01,1.324452721012661649e-01,1.495381077082719168e-01,2.096540775221976405e-01,2.568167959940012568e-02,9.928842218008199216e-02,1.583889095793050150e-01,4.976387346694015335e-02,2.026410458423127392e-01,1.472614240746701886e-01,1.711727927318074660e-01,1.002964103635475557e-01,1.695317779379477974e-01,1.822671712390891985e-01,1.404874944464956921e-01,1.405636380745720615e-01,1.423607554037235601e-01,8.567633020266818278e-02,1.214671594276196254e-01,1.212174668170193370e-01,1.480132866573120320e-01,1.788348057851520123e-01,7.591678934071680040e-02,1.225931419236583886e-01,2.029163708225859564e-01,9.166418199900906727e-02,8.773109257512126669e-02,1.389589030311969564e-01,1.710628529639032780e-01,1.294148962176702444e-01,1.952916229614867216e-01,1.716832925679636079e-01,1.709345967841403580e-01,1.565494185058419474e-01,2.452262484569415202e-01,1.185855089963350623e-01,2.866747883631157179e-02,2.090563115154943363e-01,1.059586218917960010e-01,1.342376156567889334e-01,1.943211276826636302e-01,4.873061638669100304e-02,6.626123273433030814e-02
8.854988907965767597e-02,1.289069714343291650e-01,1.905956162364500495e-01,1.948231780762389176e-01,1.824274949020280590e-01,9.797549174098203750e-02,5.310861410396815196e-02,1.713314652051194653e-01,1.450249842536835698e-01,1.915830745214309461e-01,2.037114672466638632e-01,1.755258575385344466e-01,2.066204402043930466e-01,1.800743546413537954e-01,1.951170212156737027e-01,1.333801227921062316e-01,1.596332152440274321e-01,1.784525907684482160e-01,2.096402097064712922e-01,1.489267273243717604e-01,1.946721487222060065e-01,1.553218463398314264e-01,1.627366775691938550e-01,2.100897380368040301e-01,6.896076738289255714e-02,1.037901695318623058e-01,9.450451606345931788e-02,5.193297994318511746e-02,1.347005639278415212e-01,2.060854809219873907e-01,1.543695826164716289e-01,1.785032900326929683e-01,2.230746607711399931e-01,2.349980925489849604e-01,1.651568891992933885e-01,2.362930804140702112e-01,1.732201188573058159e-01,1.267438747442272695e-01,1.388937683256636080e-01,9.458696030734954630e-02,1.242070932489177382e-01,1.507129515318789137e-01,2.087930369045304380e-01,2.546522774938995703e-01,9.950471016674836133e-02,1.882551593485963237e-01,1.165865889777236430e-01,1.923486403587604532e-01,1.620594534012140264e-01,7.706849464322383658e-02,2.150286355140245687e-01,1.383637502951638176e-01,1.419187740169226275e-01,1.151261653711158628e-01,1.358996221012225836e-01,1.900083079703462352e-01,1.591515688887800983e-01,1.850468860497244128e-01,1.867098786320425530e-01,2.346468687120087104e-01,1.514744783923814009e-01,9.477089509331376727e-02,2.219749067641995088e-01,1.520393773307376351e-01,2.243434081644692102e-01,1.877826415947238814e-01,1.620569094254331044e-01,1.860525806379151326e-01,2.661644139419153676e-01,2.724628123882880115e-01,1.720828426922393073e-01,1.766233156014541394e-01,2.224257938089196363e-01,1.263307342972330161e-01,1.852673045665131080e-01,1.673206435379075430e-01,1.843091965084780459e-01,1.269453456381300638e-01,8.913541127015191246e-02,6.496461413603576984e-02,1.127445802861199720e-01,1.456800216886336985e-01,1.539542066031622802e-01,2.654753440570761791e-01,2.239134544309652752e-01,1.205092301185189951e-01,1.859992085581482213e-01,1.482598741180841118e-01,1.543955940335955956e-01,1.778800684063694681e-01,1.995723417843700276e-01,1.516508617413996063e-01,2.218063625723182830e-01,1.115168746284801587e-01,1.689307390537137799e-01,2.984974722653919721e-01
2.168788254336293519e-01,2.773855636326742480e-01,2.103008472110260152e-01,2.347636930688554446e-01,2.028856785827310161e-01,1.972044592441553890e-01,1.667507184660946273e-01,2.272399062502432621e-01,1.631479788430771904e-01,2.390041001180370495e-01,2.599891885246611301e-01,2.240514086642270974e-01,1.914124016245810078e-01,2.284231172678004018e-01,1.902911855250449813e-01,2.525021945756230624e-01,1.141545340916094164e-01,1.889444698964332925e-01,1.061842385461657101e-01,1.309717967910053460e-01,2.739179497930610552e-01,2.504840874009499063e-01,1.697508266381260733e-01,1.305996655003207607e-01,5.749839641028303694e-02,1.785500629057338584e-01,3.267455889147357073e-01,2.274690518755479729e-01,1.777462239998911231e-01,2.289788487773809222e-01,1.276769206526434663e-01,1.908586701674838126e-01,2.106987119531525121e-01,2.014198057113131823e-01,2.452651443868696379e-01,2.229570996141682082e-01,2.391411392077654463e-01,1.713062241908276384e-01,2.506156087228930129e-01,2.871716856835651588e-01,1.572173623197949677e-01,1.613400555166376038e-01,2.725140551183772297e-01,1.961576389676125687e-01,2.759159079056934250e-01,1.835980527077563929e-01,2.784771171159011738e-01,2.122991291426382099e-01,2.186362794685003663e-01,2.839607393858608053e-01,1.876363144301570474e-01,1.586687335061176818e-01,1.832966279009478894e-01,2.283415358345225465e-01,1.274368846933398580e-01,2.375983834349216783e-01,1.787862724214784316e-01,2.631154713390437827e-01,8.601182305734200728e-02,1.663965495471571576e-01,1.214014307406604959e-01,1.644133649841679756e-01,2.181081333578127612e-01,1.967635070298778543e-01,1.930559598549648481e-01,1.977655947333625541e-01,2.158942503333627638e-01,1.552980362052102103e-01,2.410673203473181481e-01,2.388581368216398104e-01,2.249767351851706398e-01,2.335515104399287500e-01,2.205457383427985585e-01,3.074785034389189708e-01,2.013701297497401121e-01,1.903706773856367607e-01,1.680484592844966873e-01,1.541117047734737455e-01,1.435012489223118359e-01,1.612849726408196738e-01,2.021908192197620358e-01,2.224395947272513330e-01,2.082819412299736772e-01,1.674480744308799451e-01,2.507340665033637728e-01,2.426954719174129749e-01,1.977424229312647608e-01,1.730790310691300016e-01,2.331462343438555629e-01,2.151235176766708168e-01,1.333184753316132287e-01,2.023258255031453456e-01,2.188266289060846470e-01,1.607400989779779188e-01,2.152170079442377593e-01,1.329837140394761197e-01
3.064007920756495196e-01,3.019889863280125764e-01,2.269656203598927613e-01,2.577642039669946761e-01,1.190953887850472459e-01,1.817741040617743553e-01,2.249025410674345138e-01,1.859848360036980286e-01,2.753113112065739276e-01,3.394563136124406633e-01,1.807607511035758951e-01,1.977183168707813410e-01,2.513639054905374981e-01,3.201472945000220505e-01,1.784727714480458249e-01,2.520432931903880958e-01,3.306564296156964122e-01,1.570035296660776125e-01,1.755380267327493748e-01,2.184111567519990693e-01,2.135620664322704365e-01,2.802215514627232062e-01,2.516744730660828711e-01,1.508433840929345737e-01,2.653620072200815194e-01,2.107145427072584787e-01,3.033138479221029193e-01,2.082121102531949985e-01,2.077607229199291972e-01,2.666480676152675477e-01,2.777378111918878401e-01,2.619964552718511697e-01,1.553116212058005818e-01,2.664932090714535740e-01,1.878760844913210382e-01,2.513552926544541655e-01,1.684047653050879667e-01,2.619075944521941923e-01,1.992615418596723753e-01,1.754597545620149024e-01,2.752824938991609849e-01,2.516737131588785426e-01,2.088926470053961426e-01,3.121504295260941753e-01,2.175588659965538851e-01,2.411968707735877293e-01,2.530371594589710393e-01,2.086081903686103078e-01,2.631483017450374495e-01,2.129188697168047650e-01,2.190095709642305155e-01,3.077236190652080650e-01,1.875621844494193280e-01,1.189524705285664730e-01,3.201383368256357498e-01,3.670578847053911353e-01,2.193280238025744067e-01,1.427495850440317349e-01,2.240672882652438025e-01,2.252803395830075273e-01,2.300952950239281425e-01,1.839220849789485746e-01,2.685695441988648624e-01,2.658168558393452785e-01,1.648712060840756832e-01,2.745513236597854068e-01,3.422257361723355373e-01,2.481895036968939927e-01,2.227252289716157019e-01,2.324913263546649345e-01,2.703543254234690441e-01,1.530579067996800657e-01,2.478110222239061078e-01,2.200682896019005019e-01,3.319827377228432574e-01,2.308828503847930869e-01,3.229858676310169985e-01,1.844044521859406205e-01,2.689544454151805986e-01,2.555615002646024481e-01,1.961391246818018630e-01,2.484612928068880011e-01,3.002174289166210097e-01,2.234019018607109608e-01,1.549933546165528364e-01,2.387133457511687040e-01,1.944703323354153579e-01,2.224744401418468631e-01,2.355120985907849518e-01,1.543088762742651221e-01,1.588085701090070911e-01,2.636948288513172312e-01,2.134555522665569638e-01,1.113542699840126271e-01,2.788336889054477408e-01,2.532099748387529603e-01
2.339858937697019969e-01,2.038381244186140973e-01,3.114700297872430301e-01,2.871471660995476571e-01,3.888097491057298516e-01,2.906890649077730759e-01,2.890647920346269273e-01,2.613332384660979613e-01,3.105184283315657323e-01,3.009338950339338625e-01,3.322658853997859651e-01,2.436134890396619568e-01,2.479092613243280840e-01,2.457244764259271796e-01,3.092197210304756805e-01,3.445983569863628193e-01,2.467376103140611621e-01,2.484409485818716290e-01,2.853834961650161262e-01,2.573915599708811452e-01,3.172823176285207158e-01,1.570907704405738459e-01,2.283443826256814635e-01,2.305588182734538971e-01,1.536618343522189456e-01,2.214977127530859957e-01,2.239218291792298698e-01,2.596244022455846956e-01,3.253279295545393746e-01,2.574266024119910568e-01,2.181389489579685093e-01,2.668319079108497638e-01,3.221383160435936643e-01,2.208816941657809618e-01,2.241508907754537483e-01,2.976070829352373548e-01,2.586028291849861716e-01,3.020538695069999169e-01,2.689972953817613699e-01,3.047628173760045245e-01,2.179257292694941617e-01,2.690754024321128091e-01,2.591451342533683810e-01,2.088850887663196709e-01,1.915057375780917504e-01,3.039670867352592953e-01,2.521320158606272788e-01,2.185656208891597063e-01,2.648706881253595768e-01,3.260805778389913590e-01,1.556427427029300481e-01,1.948477004763598530e-01,2.235353128767628150e-01,3.427385783075426184e-01,2.838089841174910033e-01,3.080454969945875532e-01,2.126715890152146571e-01,2.137028412079998718e-01,2.920703208076617097e-01,2.725933515182984990e-01,2.971165759147325058e-01,2.602960854251035738e-01,2.835868212942575517e-01,2.775855892167816696e-01,3.085680044257724797e-01,3.100300490687497579e-01,1.886860352519376949e-01,1.573162072044834159e-01,3.197669048541015302e-01,3.290658896346230211e-01,2.186484839958593163e-01,1.766878646442447409e-01,2.746313760218862532e-01,3.162215462890526352e-01,3.595593610932419359e-01,2.954945135765987274e-01,2.510938001422414745e-01,2.250231038922830551e-01,2.702521995550589140e-01,2.547163997772633470e-01,2.189262396850853998e-01,3.721174175146905183e-01,3.589380550751327670e-01,3.264820691492976157e-01,2.236371150810698150e-01,3.124306011863901555e-01,3.016609554464212972e-01,2.918069161817288260e-01,3.321628983237150390e-01,3.014481921145900634e-01,3.066803467867429411e-01,3.015249491401367221e-01,2.867192053716314804e-01,1.804990784858170327e-01,2.738606888420540564e-01,2.418700370290699231e-01
2.315227260437042189e-01,3.796056048907464620e-01,3.819645409699904404e-01,3.634758039404858421e-01,3.082754447684989962e-01,3.630460299733380691e-01,2.961174329557965113e-01,3.056546377705942064e-01,2.408412054026060900e-01,3.153643391506472660e-01,2.985340703469260837e-01,2.303821680839820141e-01,2.929549183348754138e-01,2.915282957328648172e-01,3.853928322579372456e-01,3.402254403513756964e-01,2.960870458802785654e-01,3.079541394157593870e-01,2.977253928309151476e-01,2.853690746859278704e-01,2.413934140562908892e-01,2.879621800453587843e-01,2.582098610930795846e-01,2.329989969795479010e-01,3.210758646530819660e-01,3.150780069223669821e-01,2.061793983573013411e-01,2.893805420509488746e-01,3.452998432207013968e-01,3.484759608705212952e-01,3.468066160699672107e-01,2.974604342707782290e-01,2.532625075272476600e-01,2.413298325578022152e-01,3.127450191632231147e-01,3.144787756439633708e-01,3.598813295059585249e-01,3.505137564428094099e-01,2.889033410991466155e-01,2.333044799826617666e-01,2.795594440751603682e-01,3.063763336662314596e-01,2.854106116562350470e-01,2.666200685218224620e-01,3.081590146742002045e-01,2.703168868551747428e-01,2.641114697394365551e-01,3.110874156408772184e-01,2.754151449192450141e-01,3.077199933746228577e-01,3.091749750683113751e-01,2.385433238711265058e-01,2.714527177324346230e-01,3.674036209215283399e-01,2.374107982889908930e-01,1.896820514771787036e-01,2.024225162635796549e-01,2.969702712545386758e-01,2.970606378273402126e-01,2.896342311544491954e-01,3.562242653721303109e-01,1.618730522705583430e-01,3.153114676472464351e-01,3.735866840158839075e-01,2.391257356811195556e-01,2.765244483362104821e-01,2.578701780642742025e-01,2.507974716218288047e-01,2.792016736745532302e-01,3.668890381099304543e-01,3.873841077000812483e-01,2.787178126736978845e-01,3.907677846289287493e-01,2.972935977749364689e-01,3.831993252607592826e-01,2.908498414430306656e-01,3.020676652280124830e-01,3.137884975578469904e-01,4.544574578940819842e-01,3.380790526679446906e-01,2.601515474281320683e-01,3.439646674394981618e-01,2.774231470714881853e-01,2.710272647806447610e-01,3.409448419203108260e-01,2.970690533142628653e-01,3.094435696512955469e-01,2.962140350189698679e-01,3.123439302559769537e-01,3.167630687975127035e-01,1.986664272904344886e-01,3.288434073561818938e-01,2.464138029341902125e-01,2.233998171477346584e-01,2.925942117327711145e-01,2.997138240914279383e-01
2.820141601344928195e-01,3.582410612465055655e-01,2.495807100445615045e-01,2.963422809244788958e-01,2.874457616164567964e-01,3.143601048461399095e-01,3.306326825954687965e-01,2.662948208819296281e-01,3.529036022359182678e-01,3.198395867798418113e-01,2.220921556975113398e-01,2.187598963432552945e-01,3.160735037166412797e-01,3.056411024737891724e-01,3.115184626843751636e-01,3.152903455365959617e-01,3.279674603386159015e-01,3.640719488555218541e-01,2.611342233172289085e-01,2.580908887180671241e-01,2.620232754687377152e-01,3.311353017215422079e-01,3.789368372954291520e-01,2.951224964511313109e-01,1.916044761551241316e-01,2.314898252325880701e-01,2.750376322233062387e-01,2.888030239883461192e-01,2.962700370003705230e-01,3.186185245121527232e-01,3.011021518219845206e-01,3.691564488902772112e-01,2.828886030790384032e-01,2.735735703893297233e-01,3.406332452891299156e-01,2.399073648668008651e-01,3.361740536291069614e-01,3.218171275494202122e-01,3.093173438671985020e-01,3.961032737205699705e-01,2.855790960983709548e-01,4.197043768893107818e-01,3.054178959017018746e-01,2.528386461145954445e-01,3.201854474128481010e-01,2.628772083471684340e-01,2.791016759724318508e-01,3.365411333638814173e-01,3.444685727956131038e-01,2.855810833503939494e-01,3.660597256154268786e-01,3.745648562641635815e-01,3.885045561912713885e-01,3.431601387193929376e-01,3.848609039673918097e-01,2.226495469644039771e-01,3.007941409316837178e-01,2.733392055469355264e-01,3.226507614194764617e-01,2.881170074032700090e-01,3.083815762656202386e-01,4.107982123733093238e-01,3.082034785420879608e-01,3.373790842226175313e-01,3.050760018668950968e-01,3.204751327609485223e-01,3.169903023849104384e-01,3.391056716617648070e-01,3.749548451404657312e-01,3.990591682432733101e-01,3.321704724585651802e-01,3.461668126648869692e-01,2.591462429038284832e-01,3.122956312423258440e-01,3.637039416072863074e-01,3.599879002839645459e-01,3.272699550028593807e-01,3.610091663415044838e-01,3.412278038127978252e-01,3.767047812760729308e-01,3.311574262109623912e-01,2.989045525845551166e-01,3.334815312097580420e-01,1.701597495704680607e-01,3.358337551823593059e-01,1.342688271023676494e-01,2.305162979928359612e-01,3.392778984101560424e-01,3.405659352264466255e-01,2.585680293561103404e-01,2.810843662691598910e-01,3.852165177938134399e-01,2.924879617844730606e-01,4.288354839832561050e-01,3.165934757042895287e-01,3.370912772071701924e-01
